month,t_sec,band_c,n,n_up_wins,p_up,avg_mid
2025-12,660,70,2,0,0.0,0.7125
2025-12,660,72,1,1,1.0,0.725
2025-12,660,74,7,5,0.7143,0.7507
2025-12,660,76,3,3,1.0,0.7717
2025-12,660,78,1,1,1.0,0.78
2025-12,660,80,2,2,1.0,0.8075
2025-12,660,82,4,4,1.0,0.8275
2025-12,660,84,5,3,0.6,0.85
2025-12,660,86,3,3,1.0,0.8683
2025-12,660,88,4,4,1.0,0.8913
2025-12,660,90,8,6,0.75,0.9094
2025-12,660,92,5,5,1.0,0.925
2025-12,660,94,6,5,0.8333,0.945
2025-12,660,96,12,12,1.0,0.9729
2025-12,660,98,12,11,0.9167,0.985
2025-12,675,0,10,0,0.0,0.015
2025-12,675,2,17,0,0.0,0.0253
2025-12,675,4,8,0,0.0,0.0487
2025-12,675,6,8,2,0.25,0.0688
2025-12,675,8,5,1,0.2,0.092
2025-12,675,10,7,0,0.0,0.1093
2025-12,675,12,2,0,0.0,0.12
2025-12,675,14,4,1,0.25,0.1488
2025-12,675,16,3,0,0.0,0.1683
2025-12,675,18,4,1,0.25,0.1925
2025-12,675,20,4,1,0.25,0.21
2025-12,675,22,2,0,0.0,0.225
2025-12,675,24,5,1,0.2,0.244
2025-12,675,26,3,2,0.6667,0.2633
2025-12,675,28,4,2,0.5,0.29
2025-12,675,30,4,1,0.25,0.305
2025-12,675,32,2,0,0.0,0.325
2025-12,675,34,2,0,0.0,0.3475
2025-12,675,36,4,1,0.25,0.365
2025-12,675,38,1,0,0.0,0.385
2025-12,675,40,3,0,0.0,0.415
2025-12,675,42,1,1,1.0,0.425
2025-12,675,44,2,2,1.0,0.45
2025-12,675,46,5,2,0.4,0.471
2025-12,675,48,3,2,0.6667,0.495
2025-12,675,50,15,8,0.5333,0.5027
2025-12,675,52,1,0,0.0,0.525
2025-12,675,54,1,1,1.0,0.545
2025-12,675,56,2,1,0.5,0.565
2025-12,675,58,1,1,1.0,0.595
2025-12,675,60,2,1,0.5,0.61
2025-12,675,62,2,2,1.0,0.63
2025-12,675,64,2,2,1.0,0.65
2025-12,675,66,2,0,0.0,0.6675
2025-12,675,68,3,1,0.3333,0.6867
2025-12,675,70,4,3,0.75,0.715
2025-12,675,72,3,2,0.6667,0.7317
2025-12,675,74,1,1,1.0,0.755
2025-12,675,76,2,2,1.0,0.765
2025-12,675,78,5,4,0.8,0.785
2025-12,675,80,1,0,0.0,0.815
2025-12,675,82,5,4,0.8,0.831
2025-12,675,84,6,5,0.8333,0.8492
2025-12,675,86,1,1,1.0,0.875
2025-12,675,88,4,3,0.75,0.8863
2025-12,675,90,8,8,1.0,0.9081
2025-12,675,92,4,3,0.75,0.93
2025-12,675,94,5,4,0.8,0.948
2025-12,675,96,15,14,0.9333,0.9707
2025-12,675,98,11,10,0.9091,0.9854
2025-12,690,0,12,0,0.0,0.015
2025-12,690,2,11,0,0.0,0.0259
2025-12,690,4,9,0,0.0,0.0506
2025-12,690,6,8,2,0.25,0.0669
2025-12,690,8,7,0,0.0,0.0886
2025-12,690,10,5,0,0.0,0.104
2025-12,690,12,5,0,0.0,0.128
2025-12,690,14,3,2,0.6667,0.145
2025-12,690,16,3,0,0.0,0.17
2025-12,690,18,5,1,0.2,0.186
2025-12,690,20,3,0,0.0,0.21
2025-12,690,24,6,2,0.3333,0.2533
2025-12,690,26,4,1,0.25,0.2713
2025-12,690,28,4,2,0.5,0.29
2025-12,690,30,1,0,0.0,0.3
2025-12,690,32,1,0,0.0,0.325
2025-12,690,34,2,0,0.0,0.35
2025-12,690,36,3,1,0.3333,0.37
2025-12,690,38,4,2,0.5,0.3888
2025-12,690,40,3,1,0.3333,0.405
2025-12,690,42,2,1,0.5,0.425
2025-12,690,44,3,1,0.3333,0.445
2025-12,690,46,2,0,0.0,0.475
2025-12,690,48,4,2,0.5,0.4925
2025-12,690,50,15,8,0.5333,0.5023
2025-12,690,52,2,0,0.0,0.525
2025-12,690,54,2,1,0.5,0.55
2025-12,690,56,2,2,1.0,0.5675
2025-12,690,58,2,1,0.5,0.5875
2025-12,690,60,2,1,0.5,0.6125
2025-12,690,62,2,2,1.0,0.6275
2025-12,690,64,1,0,0.0,0.645
2025-12,690,66,1,1,1.0,0.66
2025-12,690,68,6,4,0.6667,0.6892
2025-12,690,70,2,2,1.0,0.71
2025-12,690,72,2,2,1.0,0.7225
2025-12,690,78,4,4,1.0,0.7863
2025-12,690,80,5,4,0.8,0.812
2025-12,690,82,1,0,0.0,0.835
2025-12,690,84,3,3,1.0,0.8483
2025-12,690,86,4,4,1.0,0.87
2025-12,690,88,4,4,1.0,0.8888
2025-12,690,90,6,6,1.0,0.9075
2025-12,690,92,7,5,0.7143,0.9293
2025-12,690,94,7,4,0.5714,0.95
2025-12,690,96,14,14,1.0,0.9711
2025-12,690,98,8,7,0.875,0.986
2025-12,705,0,15,0,0.0,0.015
2025-12,705,2,9,0,0.0,0.0256
2025-12,705,4,10,1,0.1,0.0505
2025-12,705,6,6,0,0.0,0.0692
2025-12,705,8,7,0,0.0,0.09
2025-12,705,10,3,0,0.0,0.1083
2025-12,705,12,4,0,0.0,0.1263
2025-12,705,14,5,1,0.2,0.148
2025-12,705,16,5,1,0.2,0.165
2025-12,705,18,3,1,0.3333,0.1867
2025-12,705,20,2,0,0.0,0.21
2025-12,705,24,3,1,0.3333,0.2517
2025-12,705,26,4,1,0.25,0.275
2025-12,705,28,3,1,0.3333,0.2833
2025-12,705,30,5,1,0.2,0.305
2025-12,705,32,5,3,0.6,0.328
2025-12,705,34,1,0,0.0,0.355
2025-12,705,36,2,1,0.5,0.37
2025-12,705,38,3,0,0.0,0.385
2025-12,705,40,2,0,0.0,0.405
2025-12,705,42,4,3,0.75,0.43
2025-12,705,44,2,1,0.5,0.445
2025-12,705,46,1,0,0.0,0.465
2025-12,705,48,4,3,0.75,0.4925
2025-12,705,50,16,9,0.5625,0.5037
2025-12,705,52,2,0,0.0,0.525
2025-12,705,54,2,1,0.5,0.555
2025-12,705,56,2,1,0.5,0.5675
2025-12,705,58,3,0,0.0,0.5867
2025-12,705,60,1,1,1.0,0.615
2025-12,705,64,1,1,1.0,0.645
2025-12,705,66,1,0,0.0,0.66
2025-12,705,68,1,1,1.0,0.695
2025-12,705,70,2,2,1.0,0.705
2025-12,705,72,2,2,1.0,0.735
2025-12,705,74,1,1,1.0,0.75
2025-12,705,76,1,1,1.0,0.77
2025-12,705,78,3,3,1.0,0.7883
2025-12,705,80,4,3,0.75,0.8088
2025-12,705,82,4,4,1.0,0.83
2025-12,705,84,5,5,1.0,0.847
2025-12,705,86,3,3,1.0,0.87
2025-12,705,88,6,4,0.6667,0.89
2025-12,705,90,3,2,0.6667,0.9083
2025-12,705,92,5,4,0.8,0.931
2025-12,705,94,8,6,0.75,0.9488
2025-12,705,96,7,7,1.0,0.9706
2025-12,705,98,16,16,1.0,0.9847
2025-12,720,0,19,0,0.0,0.015
2025-12,720,2,13,0,0.0,0.0258
2025-12,720,4,8,1,0.125,0.0475
2025-12,720,6,3,0,0.0,0.0667
2025-12,720,8,6,0,0.0,0.0892
2025-12,720,10,2,1,0.5,0.1075
2025-12,720,12,4,1,0.25,0.1338
2025-12,720,14,5,0,0.0,0.149
2025-12,720,16,3,0,0.0,0.1617
2025-12,720,18,3,0,0.0,0.1933
2025-12,720,20,2,0,0.0,0.2125
2025-12,720,22,3,0,0.0,0.23
2025-12,720,24,6,0,0.0,0.2492
2025-12,720,26,3,2,0.6667,0.265
2025-12,720,28,3,1,0.3333,0.2917
2025-12,720,30,1,1,1.0,0.315
2025-12,720,32,4,0,0.0,0.33
2025-12,720,34,4,2,0.5,0.3475
2025-12,720,36,1,0,0.0,0.375
2025-12,720,38,2,0,0.0,0.3925
2025-12,720,40,2,1,0.5,0.4125
2025-12,720,42,2,0,0.0,0.4325
2025-12,720,44,3,2,0.6667,0.4467
2025-12,720,46,4,3,0.75,0.4625
2025-12,720,48,4,3,0.75,0.4925
2025-12,720,50,15,7,0.4667,0.5023
2025-12,720,52,3,1,0.3333,0.525
2025-12,720,54,3,2,0.6667,0.5417
2025-12,720,56,1,1,1.0,0.58
2025-12,720,58,2,2,1.0,0.585
2025-12,720,62,1,1,1.0,0.62
2025-12,720,64,1,1,1.0,0.655
2025-12,720,66,1,0,0.0,0.675
2025-12,720,68,2,2,1.0,0.6825
2025-12,720,70,1,0,0.0,0.71
2025-12,720,74,2,1,0.5,0.755
2025-12,720,76,1,1,1.0,0.76
2025-12,720,78,2,2,1.0,0.7925
2025-12,720,80,3,3,1.0,0.8117
2025-12,720,82,2,2,1.0,0.8325
2025-12,720,84,4,4,1.0,0.8488
2025-12,720,86,4,4,1.0,0.8675
2025-12,720,88,7,6,0.8571,0.8879
2025-12,720,90,5,4,0.8,0.907
2025-12,720,92,6,4,0.6667,0.9283
2025-12,720,94,5,4,0.8,0.946
2025-12,720,96,11,10,0.9091,0.9694
2025-12,720,98,10,10,1.0,0.9861
2025-12,735,0,16,1,0.0625,0.0144
2025-12,735,2,12,0,0.0,0.03
2025-12,735,4,6,0,0.0,0.0467
2025-12,735,6,4,1,0.25,0.0725
2025-12,735,8,2,1,0.5,0.08
2025-12,735,10,4,0,0.0,0.1088
2025-12,735,12,6,0,0.0,0.1317
2025-12,735,14,3,0,0.0,0.145
2025-12,735,16,3,0,0.0,0.1683
2025-12,735,18,3,0,0.0,0.1883
2025-12,735,20,3,0,0.0,0.2083
2025-12,735,22,3,2,0.6667,0.2233
2025-12,735,24,3,0,0.0,0.245
2025-12,735,26,8,2,0.25,0.2669
2025-12,735,28,1,0,0.0,0.295
2025-12,735,32,4,1,0.25,0.3288
2025-12,735,34,3,1,0.3333,0.3433
2025-12,735,36,3,1,0.3333,0.365
2025-12,735,38,3,2,0.6667,0.3883
2025-12,735,40,2,0,0.0,0.4075
2025-12,735,42,2,2,1.0,0.4225
2025-12,735,46,1,0,0.0,0.465
2025-12,735,48,5,3,0.6,0.491
2025-12,735,50,13,7,0.5385,0.5023
2025-12,735,52,5,3,0.6,0.532
2025-12,735,54,1,1,1.0,0.54
2025-12,735,56,3,2,0.6667,0.575
2025-12,735,58,1,0,0.0,0.595
2025-12,735,60,2,1,0.5,0.6125
2025-12,735,62,4,3,0.75,0.625
2025-12,735,66,2,1,0.5,0.665
2025-12,735,68,1,1,1.0,0.695
2025-12,735,70,1,0,0.0,0.705
2025-12,735,72,1,1,1.0,0.735
2025-12,735,76,1,1,1.0,0.77
2025-12,735,80,2,2,1.0,0.805
2025-12,735,82,2,2,1.0,0.825
2025-12,735,84,2,2,1.0,0.85
2025-12,735,86,4,4,1.0,0.8675
2025-12,735,88,3,3,1.0,0.89
2025-12,735,90,8,5,0.625,0.91
2025-12,735,92,9,8,0.8889,0.9289
2025-12,735,94,4,3,0.75,0.9488
2025-12,735,96,11,11,1.0,0.9705
2025-12,735,98,12,11,0.9167,0.9862
2025-12,750,0,12,0,0.0,0.0146
2025-12,750,2,11,1,0.0909,0.0264
2025-12,750,4,4,0,0.0,0.0513
2025-12,750,6,4,0,0.0,0.0688
2025-12,750,8,5,1,0.2,0.09
2025-12,750,10,7,1,0.1429,0.1057
2025-12,750,12,4,0,0.0,0.1275
2025-12,750,14,3,1,0.3333,0.14
2025-12,750,16,5,1,0.2,0.171
2025-12,750,18,6,1,0.1667,0.19
2025-12,750,20,1,1,1.0,0.205
2025-12,750,22,3,0,0.0,0.225
2025-12,750,24,3,0,0.0,0.2467
2025-12,750,26,5,0,0.0,0.266
2025-12,750,28,1,0,0.0,0.295
2025-12,750,32,4,1,0.25,0.325
2025-12,750,36,2,2,1.0,0.3625
2025-12,750,38,2,1,0.5,0.39
2025-12,750,40,2,2,1.0,0.415
2025-12,750,42,3,1,0.3333,0.4317
2025-12,750,44,2,1,0.5,0.45
2025-12,750,46,2,1,0.5,0.4625
2025-12,750,48,4,2,0.5,0.495
2025-12,750,50,15,9,0.6,0.5037
2025-12,750,52,4,1,0.25,0.5288
2025-12,750,56,1,0,0.0,0.565
2025-12,750,58,1,0,0.0,0.585
2025-12,750,60,2,0,0.0,0.6075
2025-12,750,62,2,1,0.5,0.63
2025-12,750,64,4,4,1.0,0.6513
2025-12,750,66,2,2,1.0,0.6725
2025-12,750,68,1,1,1.0,0.685
2025-12,750,76,1,1,1.0,0.775
2025-12,750,78,3,3,1.0,0.785
2025-12,750,84,3,3,1.0,0.8433
2025-12,750,86,8,8,1.0,0.8663
2025-12,750,88,2,2,1.0,0.89
2025-12,750,90,5,3,0.6,0.911
2025-12,750,92,7,6,0.8571,0.9314
2025-12,750,94,5,4,0.8,0.949
2025-12,750,96,9,8,0.8889,0.97
2025-12,750,98,13,13,1.0,0.9874
2025-12,765,0,7,1,0.1429,0.0136
2025-12,765,2,12,0,0.0,0.0258
2025-12,765,4,9,1,0.1111,0.0494
2025-12,765,6,4,0,0.0,0.0625
2025-12,765,8,5,0,0.0,0.085
2025-12,765,12,3,0,0.0,0.125
2025-12,765,14,3,1,0.3333,0.1533
2025-12,765,16,5,0,0.0,0.172
2025-12,765,18,4,0,0.0,0.1887
2025-12,765,20,1,0,0.0,0.205
2025-12,765,22,3,0,0.0,0.23
2025-12,765,24,4,0,0.0,0.2463
2025-12,765,26,4,2,0.5,0.27
2025-12,765,28,1,1,1.0,0.285
2025-12,765,30,1,0,0.0,0.31
2025-12,765,32,4,0,0.0,0.3325
2025-12,765,34,1,1,1.0,0.355
2025-12,765,36,3,1,0.3333,0.3717
2025-12,765,38,4,1,0.25,0.3838
2025-12,765,40,3,2,0.6667,0.405
2025-12,765,42,1,0,0.0,0.435
2025-12,765,44,2,0,0.0,0.445
2025-12,765,46,1,1,1.0,0.46
2025-12,765,48,6,5,0.8333,0.49
2025-12,765,50,13,7,0.5385,0.5023
2025-12,765,52,1,0,0.0,0.525
2025-12,765,54,2,1,0.5,0.545
2025-12,765,56,1,1,1.0,0.565
2025-12,765,58,1,0,0.0,0.585
2025-12,765,62,1,0,0.0,0.62
2025-12,765,64,3,3,1.0,0.6467
2025-12,765,66,2,2,1.0,0.67
2025-12,765,68,2,2,1.0,0.685
2025-12,765,72,3,2,0.6667,0.73
2025-12,765,76,3,2,0.6667,0.7667
2025-12,765,78,1,1,1.0,0.785
2025-12,765,80,1,1,1.0,0.805
2025-12,765,82,2,2,1.0,0.8275
2025-12,765,84,4,3,0.75,0.8487
2025-12,765,86,2,1,0.5,0.87
2025-12,765,88,3,3,1.0,0.8917
2025-12,765,90,2,2,1.0,0.91
2025-12,765,92,4,4,1.0,0.9263
2025-12,765,94,8,7,0.875,0.9475
2025-12,765,96,10,9,0.9,0.967
2025-12,765,98,9,9,1.0,0.9873
2025-12,780,0,10,1,0.1,0.014
2025-12,780,2,9,0,0.0,0.0261
2025-12,780,4,10,1,0.1,0.049
2025-12,780,6,6,0,0.0,0.0692
2025-12,780,8,2,0,0.0,0.0875
2025-12,780,10,6,1,0.1667,0.1083
2025-12,780,12,4,0,0.0,0.1263
2025-12,780,14,1,0,0.0,0.155
2025-12,780,16,4,1,0.25,0.1675
2025-12,780,18,1,0,0.0,0.195
2025-12,780,20,3,1,0.3333,0.2083
2025-12,780,22,4,1,0.25,0.23
2025-12,780,24,2,0,0.0,0.25
2025-12,780,26,1,0,0.0,0.26
2025-12,780,28,3,2,0.6667,0.2883
2025-12,780,30,5,1,0.2,0.309
2025-12,780,32,2,0,0.0,0.3275
2025-12,780,34,1,0,0.0,0.355
2025-12,780,36,1,0,0.0,0.37
2025-12,780,38,2,0,0.0,0.385
2025-12,780,40,1,0,0.0,0.415
2025-12,780,42,1,0,0.0,0.425
2025-12,780,44,1,1,1.0,0.445
2025-12,780,46,2,1,0.5,0.47
2025-12,780,48,4,3,0.75,0.4925
2025-12,780,50,16,9,0.5625,0.5028
2025-12,780,52,1,0,0.0,0.525
2025-12,780,56,1,0,0.0,0.565
2025-12,780,58,1,0,0.0,0.595
2025-12,780,60,1,1,1.0,0.6
2025-12,780,62,1,1,1.0,0.635
2025-12,780,64,1,1,1.0,0.655
2025-12,780,66,1,1,1.0,0.665
2025-12,780,68,4,2,0.5,0.69
2025-12,780,70,2,2,1.0,0.7075
2025-12,780,72,3,2,0.6667,0.735
2025-12,780,74,1,1,1.0,0.74
2025-12,780,78,1,0,0.0,0.795
2025-12,780,80,3,3,1.0,0.8133
2025-12,780,84,2,2,1.0,0.845
2025-12,780,86,5,4,0.8,0.868
2025-12,780,88,5,5,1.0,0.889
2025-12,780,90,2,2,1.0,0.91
2025-12,780,92,1,1,1.0,0.93
2025-12,780,94,10,9,0.9,0.9495
2025-12,780,96,11,10,0.9091,0.9682
2025-12,780,98,7,7,1.0,0.9882
2025-12,795,0,11,0,0.0,0.014
2025-12,795,2,11,1,0.0909,0.0282
2025-12,795,4,7,0,0.0,0.0493
2025-12,795,6,5,0,0.0,0.067
2025-12,795,8,3,0,0.0,0.09
2025-12,795,10,6,1,0.1667,0.1092
2025-12,795,12,6,1,0.1667,0.1275
2025-12,795,14,3,1,0.3333,0.1467
2025-12,795,16,1,1,1.0,0.175
2025-12,795,18,3,0,0.0,0.1883
2025-12,795,22,2,0,0.0,0.2275
2025-12,795,24,3,1,0.3333,0.2517
2025-12,795,26,3,0,0.0,0.27
2025-12,795,28,1,0,0.0,0.29
2025-12,795,30,2,0,0.0,0.31
2025-12,795,32,4,0,0.0,0.3288
2025-12,795,34,1,0,0.0,0.355
2025-12,795,36,1,0,0.0,0.365
2025-12,795,38,3,2,0.6667,0.3867
2025-12,795,40,2,0,0.0,0.4075
2025-12,795,44,2,1,0.5,0.455
2025-12,795,46,1,0,0.0,0.46
2025-12,795,48,5,4,0.8,0.493
2025-12,795,50,14,7,0.5,0.5021
2025-12,795,52,1,0,0.0,0.525
2025-12,795,56,2,1,0.5,0.575
2025-12,795,60,1,1,1.0,0.605
2025-12,795,62,2,1,0.5,0.6275
2025-12,795,64,1,1,1.0,0.645
2025-12,795,70,2,2,1.0,0.7075
2025-12,795,72,2,1,0.5,0.735
2025-12,795,74,2,2,1.0,0.75
2025-12,795,78,1,0,0.0,0.785
2025-12,795,80,1,1,1.0,0.815
2025-12,795,82,5,5,1.0,0.828
2025-12,795,84,3,3,1.0,0.8483
2025-12,795,86,2,2,1.0,0.8675
2025-12,795,88,1,1,1.0,0.895
2025-12,795,90,5,3,0.6,0.91
2025-12,795,92,3,3,1.0,0.9317
2025-12,795,94,9,9,1.0,0.9517
2025-12,795,96,7,7,1.0,0.97
2025-12,795,98,9,8,0.8889,0.9856
2025-12,810,0,11,0,0.0,0.014
2025-12,810,2,13,1,0.0769,0.0277
2025-12,810,4,5,0,0.0,0.049
2025-12,810,6,6,0,0.0,0.0642
2025-12,810,8,3,0,0.0,0.0867
2025-12,810,10,2,2,1.0,0.105
2025-12,810,12,5,0,0.0,0.129
2025-12,810,14,5,0,0.0,0.147
2025-12,810,16,1,0,0.0,0.175
2025-12,810,18,5,0,0.0,0.188
2025-12,810,20,1,0,0.0,0.205
2025-12,810,22,2,1,0.5,0.23
2025-12,810,24,1,1,1.0,0.245
2025-12,810,26,1,0,0.0,0.27
2025-12,810,28,3,0,0.0,0.2933
2025-12,810,32,2,0,0.0,0.325
2025-12,810,34,2,0,0.0,0.355
2025-12,810,36,2,0,0.0,0.3675
2025-12,810,38,1,0,0.0,0.395
2025-12,810,44,2,0,0.0,0.4475
2025-12,810,46,1,0,0.0,0.47
2025-12,810,48,5,2,0.4,0.491
2025-12,810,50,15,9,0.6,0.5023
2025-12,810,52,2,1,0.5,0.5275
2025-12,810,54,1,1,1.0,0.545
2025-12,810,56,1,1,1.0,0.57
2025-12,810,60,1,0,0.0,0.605
2025-12,810,62,1,1,1.0,0.62
2025-12,810,64,2,1,0.5,0.6475
2025-12,810,66,1,1,1.0,0.67
2025-12,810,72,2,2,1.0,0.7275
2025-12,810,74,2,1,0.5,0.75
2025-12,810,76,1,1,1.0,0.76
2025-12,810,80,1,1,1.0,0.8
2025-12,810,82,2,1,0.5,0.83
2025-12,810,84,2,1,0.5,0.845
2025-12,810,86,1,1,1.0,0.86
2025-12,810,88,1,1,1.0,0.89
2025-12,810,90,3,3,1.0,0.9067
2025-12,810,92,9,8,0.8889,0.9294
2025-12,810,94,3,3,1.0,0.95
2025-12,810,96,14,14,1.0,0.9657
2025-12,810,98,9,9,1.0,0.9861
2025-12,825,0,10,0,0.0,0.0138
2025-12,825,2,12,0,0.0,0.0292
2025-12,825,4,7,1,0.1429,0.0486
2025-12,825,6,7,0,0.0,0.0707
2025-12,825,8,1,0,0.0,0.09
2025-12,825,10,4,0,0.0,0.1088
2025-12,825,12,6,1,0.1667,0.1283
2025-12,825,14,1,1,1.0,0.14
2025-12,825,16,2,0,0.0,0.1675
2025-12,825,18,2,1,0.5,0.185
2025-12,825,22,1,0,0.0,0.225
2025-12,825,24,1,0,0.0,0.24
2025-12,825,26,1,1,1.0,0.265
2025-12,825,28,3,0,0.0,0.29
2025-12,825,30,2,0,0.0,0.315
2025-12,825,32,1,0,0.0,0.325
2025-12,825,34,2,1,0.5,0.345
2025-12,825,36,2,0,0.0,0.375
2025-12,825,38,1,0,0.0,0.385
2025-12,825,42,1,0,0.0,0.425
2025-12,825,44,1,1,1.0,0.445
2025-12,825,48,3,2,0.6667,0.495
2025-12,825,50,14,7,0.5,0.5025
2025-12,825,52,3,1,0.3333,0.53
2025-12,825,54,2,1,0.5,0.5475
2025-12,825,56,1,0,0.0,0.57
2025-12,825,64,1,1,1.0,0.65
2025-12,825,68,1,0,0.0,0.685
2025-12,825,70,1,1,1.0,0.705
2025-12,825,72,1,1,1.0,0.72
2025-12,825,74,2,2,1.0,0.755
2025-12,825,78,1,1,1.0,0.79
2025-12,825,80,3,2,0.6667,0.8117
2025-12,825,86,4,3,0.75,0.87
2025-12,825,88,5,3,0.6,0.889
2025-12,825,90,3,3,1.0,0.915
2025-12,825,92,4,4,1.0,0.93
2025-12,825,94,5,5,1.0,0.948
2025-12,825,96,9,9,1.0,0.9722
2025-12,825,98,12,12,1.0,0.987
2025-12,840,0,10,0,0.0,0.0119
2025-12,840,2,14,0,0.0,0.0282
2025-12,840,4,4,0,0.0,0.05
2025-12,840,6,6,1,0.1667,0.0692
2025-12,840,8,3,0,0.0,0.0917
2025-12,840,10,2,0,0.0,0.115
2025-12,840,12,3,1,0.3333,0.1283
2025-12,840,14,2,0,0.0,0.1525
2025-12,840,16,2,0,0.0,0.1625
2025-12,840,18,3,2,0.6667,0.1867
2025-12,840,20,1,0,0.0,0.215
2025-12,840,22,1,0,0.0,0.225
2025-12,840,28,2,0,0.0,0.2875
2025-12,840,30,1,0,0.0,0.315
2025-12,840,32,2,0,0.0,0.33
2025-12,840,34,2,1,0.5,0.35
2025-12,840,38,1,0,0.0,0.38
2025-12,840,40,2,0,0.0,0.4075
2025-12,840,42,1,0,0.0,0.42
2025-12,840,44,3,2,0.6667,0.4483
2025-12,840,46,1,1,1.0,0.465
2025-12,840,48,3,2,0.6667,0.495
2025-12,840,50,13,7,0.5385,0.5023
2025-12,840,52,2,1,0.5,0.53
2025-12,840,56,1,0,0.0,0.565
2025-12,840,58,2,1,0.5,0.595
2025-12,840,60,1,0,0.0,0.605
2025-12,840,66,1,1,1.0,0.675
2025-12,840,70,1,0,0.0,0.7
2025-12,840,74,1,1,1.0,0.745
2025-12,840,82,1,0,0.0,0.825
2025-12,840,84,2,1,0.5,0.85
2025-12,840,86,5,5,1.0,0.869
2025-12,840,88,2,2,1.0,0.8925
2025-12,840,90,4,2,0.5,0.9063
2025-12,840,92,3,3,1.0,0.9283
2025-12,840,94,5,5,1.0,0.951
2025-12,840,96,11,11,1.0,0.9714
2025-12,840,98,13,13,1.0,0.9875
2025-12,855,0,12,0,0.0,0.012
2025-12,855,2,8,0,0.0,0.0294
2025-12,855,4,5,0,0.0,0.049
2025-12,855,6,5,1,0.2,0.066
2025-12,855,8,3,0,0.0,0.0817
2025-12,855,10,2,0,0.0,0.1125
2025-12,855,12,6,1,0.1667,0.1275
2025-12,855,14,1,0,0.0,0.155
2025-12,855,16,2,0,0.0,0.1725
2025-12,855,18,2,0,0.0,0.19
2025-12,855,26,1,0,0.0,0.27
2025-12,855,30,1,1,1.0,0.315
2025-12,855,32,1,0,0.0,0.325
2025-12,855,36,2,1,0.5,0.3725
2025-12,855,42,1,0,0.0,0.42
2025-12,855,44,1,1,1.0,0.44
2025-12,855,48,4,2,0.5,0.4925
2025-12,855,50,13,7,0.5385,0.5023
2025-12,855,52,2,1,0.5,0.5275
2025-12,855,54,1,0,0.0,0.54
2025-12,855,58,1,0,0.0,0.585
2025-12,855,66,3,1,0.3333,0.6633
2025-12,855,70,2,2,1.0,0.71
2025-12,855,72,2,1,0.5,0.73
2025-12,855,74,1,1,1.0,0.75
2025-12,855,78,2,1,0.5,0.7875
2025-12,855,82,1,0,0.0,0.825
2025-12,855,86,3,3,1.0,0.8683
2025-12,855,88,2,2,1.0,0.895
2025-12,855,90,2,2,1.0,0.9075
2025-12,855,92,4,4,1.0,0.9275
