slug,epoch,month,result_id,asset_id_0,asset_id_1
btc-updown-15m-1763075700,1763075700,2025-11,0,35378928446316657651607593513795984990353199172222176231296048946349103614719,46351170057379292337341467335746724570455315901097191058294114919365553580277
btc-updown-15m-1763076600,1763076600,2025-11,0,78434649695777719389131282411983176670309772220196873623602176807784992883061,59188645588422173619484733817639572514731720228022103166291283691501590799510
btc-updown-15m-1763077500,1763077500,2025-11,1,17173237063995579141355820727399811551737318904275704071654022942392202721312,67444774517775715791217606541506348684874285752072048078308230916851724913180
btc-updown-15m-1763078400,1763078400,2025-11,1,57141686208433648401899681233984167333535165584626842330287574297671709897314,24753604253527070021211354064584831366909325116560115255802750647273764595870
btc-updown-15m-1763079300,1763079300,2025-11,0,44301226814368157347431743578317460926654688086142990208783851169018812200132,79152067304438514232221065243534170853431720299934098322123169224489531267288
btc-updown-15m-1763080200,1763080200,2025-11,1,101647597097662104079282719822178080539601496008206208518426504943573474537524,98369540487527683330232750468713606825139152493179861681632216550914402020383
btc-updown-15m-1763081100,1763081100,2025-11,1,71576609348121067710423555655786049863566357769045577787268213282224878845619,2269024359036995185061016993205568875020756608696584486380047192473016639884
btc-updown-15m-1763082000,1763082000,2025-11,1,4321046376533906350760245126761187535030848926641025275354271986781256158302,19253702519495148917695734984579275411507248186762923100775995141422206176056
btc-updown-15m-1763082900,1763082900,2025-11,0,5351296765691067927946223076702312556423297872023476828079389505275652648323,39245363673835018484566628866648337399951855468673031749041177484504300481758
btc-updown-15m-1763083800,1763083800,2025-11,0,32901254790285332918386928575639455024065541898676131971882468177720935019483,72227649355706569797916927359130393297500780487795175408198611067222555818209
btc-updown-15m-1763084700,1763084700,2025-11,0,77141810024423032046144182905455390014240553768663012539517913634896060580297,102558922855203936653361130705707539061252290636280791281763926063460042615427
btc-updown-15m-1763085600,1763085600,2025-11,0,43218536611846495766661741064151210657033369020224108760273623275335412549445,36076132264031446313771252585560979808745352635529103265433354235815489706404
btc-updown-15m-1763086500,1763086500,2025-11,0,112863959714777788175746690501412545817810099572115255534239054690419676995231,14951404110705001821490590494142613091479086618950051735078042432724285802944
btc-updown-15m-1763087400,1763087400,2025-11,0,58182863288980390606128580450066914712037022219223356285807688920468168470273,47684402473994455729410722521915359367493899874199804051311278138207070430006
btc-updown-15m-1763088300,1763088300,2025-11,1,90425560530369944539448036966793749901391197748558586606004603911987891096208,11329386356937890266135388287866157866540741097882536760933669233565626997366
btc-updown-15m-1763089200,1763089200,2025-11,1,66122705855404772274384904677567588916962672131106143620094862664252816014150,107669288050241670033194182156447376019033283669954609518400985503336486319177
btc-updown-15m-1763090100,1763090100,2025-11,1,24906891297650826389579417189119292992021402317783759167121999180862391863005,51029334816706089816460511438001727032123313742029585401432089772383041296801
btc-updown-15m-1763091000,1763091000,2025-11,1,40113722731206379810252461217994707354532732098839300053317367911438025875996,94691894320590063434211071328123629912358206566867785179240093432039955264710
btc-updown-15m-1763091900,1763091900,2025-11,0,34561666152077734959621733214649422544661551048488477143387786952909015637971,101849894317129446071237515853362746914763651130165338306971362799906861939214
btc-updown-15m-1763092800,1763092800,2025-11,1,22540214818658855775747893008843963622513952493401193794477318423314401314682,48191369003499356342261628615387298453597192280874978914013631838388283735595
btc-updown-15m-1763093700,1763093700,2025-11,0,19081637365734510705689178393111304880096941451849356598762146423167902994173,95359131247173359294296374338210718356433662399980281114448021715885295331206
btc-updown-15m-1763094600,1763094600,2025-11,1,32539109666170210046070517411525784643945985560737012502852263972169131057482,88737401554745886250974879103768185647543556854544462302655070998924088085620
btc-updown-15m-1763095500,1763095500,2025-11,0,82946825139329107397801602913176016054891612780458497721207003118573906962035,4827635723896951849542799145378178781647053375717204971246381045994735424200
btc-updown-15m-1763096400,1763096400,2025-11,1,44823052012292529829763289678718867468294022369684243292340422608067373489997,6600826257204060115379812089540936803397913507540047883757881979386816213297
btc-updown-15m-1763097300,1763097300,2025-11,1,71556799082543854242862509076266514873767991727732914922362847926631859308766,76873547828383913004919313771971483179219344116025240196166211427905471574625
btc-updown-15m-1763098200,1763098200,2025-11,1,52846477452795977782653845679441272175811012829532978737831492260192885361981,8756732750353194788775155861278686255745987091662401079843916101091771208135
btc-updown-15m-1763099100,1763099100,2025-11,0,56812657749136581243674423241303299778302409571137174368514016145379073244796,65793456548293475593493286391489454440107835169660837825532905196863282321431
btc-updown-15m-1763100000,1763100000,2025-11,1,14333280466915216533223882051347783725535543328311682765496792952279062403104,111949408654969529228392947043723588206930280305113197608608348611017942166031
btc-updown-15m-1763100900,1763100900,2025-11,1,1628379456417633882645461109745364070954854144689790550515996038697044440724,9507234689013979089379581425329167407890944254157326435855513671458787939958
btc-updown-15m-1763101800,1763101800,2025-11,1,70710449353652562093625861753711711352935178596176334941918818989633666816500,56704225471034387493190862640716188055465277518076186868661073131643470470921
btc-updown-15m-1763102700,1763102700,2025-11,0,48536774686287626726362989799385435941986666701148682061389101427642936466997,46196699525687525956545063813281980386568665283385252369691852910192609873465
btc-updown-15m-1763103600,1763103600,2025-11,1,108041744851421883937328512010323084745803204046397759908885979869175171542872,44282171353581456269535613646433168615960739871486190269461542095965064660424
btc-updown-15m-1763104500,1763104500,2025-11,0,72511467900146435635454977567279964018563925309547503533927553895741532225545,56837190583068131494324135924833839246065678151795333425259097093600211942093
btc-updown-15m-1763105400,1763105400,2025-11,1,6022562706248809744503611640561580256213336911755174323464134635075921148135,18040464577113049314264936838114646843515498153530980347958716411530918054076
btc-updown-15m-1763106300,1763106300,2025-11,1,28049638618908513865023494115876572118076032293025851235457275832987229614029,60149473648570627027868676029820144652055097959054357935510965157026102558890
btc-updown-15m-1763107200,1763107200,2025-11,1,73279453344730903625462191332432154620388574409840133723665007357754147733217,20250166805581320107954487063415063807526460936678783082585875324961021699234
btc-updown-15m-1763108100,1763108100,2025-11,0,92352525535016047418312084153920913750336769422694037759271787511786048704978,62145797230238839029160338945844992969893185173305863991192337508261590713246
btc-updown-15m-1763109000,1763109000,2025-11,0,71499470401935533265427678421465710548383412600796880736631305943657813149798,63607704694095888264145135728526521773409613783015199737655274274770655607624
btc-updown-15m-1763109900,1763109900,2025-11,0,108129881688067548961308256395212276451089840024623333579769130311255332694944,92696467734457163993712781093385101694696370614745912919487027708509213122808
btc-updown-15m-1763110800,1763110800,2025-11,1,2061109339568102242043488931017505063788529277235726451719501389815647739092,80891853186789157517917471509259210973750294391368260768952382261586361173204
btc-updown-15m-1763111700,1763111700,2025-11,1,32136015917179560451870275991026517879377192086209950970471143693897873442068,29888214354996609210403623686082986395079925846356740385437393409130065668836
btc-updown-15m-1763112600,1763112600,2025-11,0,59183253292303511391654503023568571825041357369279592661929886471386868076805,103819620921932986831897138526727533901801411927016381166811012474391137483362
btc-updown-15m-1763113500,1763113500,2025-11,1,103758055414834657060678644673661872895407542032719652931209920455375768382684,69270962087151808189310030685721598750972142430335726103920991864901352813888
btc-updown-15m-1763114400,1763114400,2025-11,0,36355675742805395802913520200887988276366691296766781294976973481993902855738,28720375601596782810354946326549156643173610990367472751983881419880429808220
btc-updown-15m-1763115300,1763115300,2025-11,0,102238437717519769795292633373073569671587936565428477482851400522246175414398,113910873903664601436518997455975083615461898176157987589569277565091020879438
btc-updown-15m-1763116200,1763116200,2025-11,0,111750201947937298892367433445130421778692320059619111821458186409066494280395,42417697244086772883186314124932889418002988973284885069437949072046380707247
btc-updown-15m-1763117100,1763117100,2025-11,1,69757937384005568396935625213862511494238199806041484645201495569565326999367,106245432311875438189358725147599403381308558782719355225060088527930997347029
btc-updown-15m-1763118000,1763118000,2025-11,0,73327750252099247013871796110280717591650153348015335545527804659779802566915,29346979523044350024969457579445834304409678667952017479013583379096249848817
btc-updown-15m-1763118900,1763118900,2025-11,1,96769989455420861089005629373730255208174497719840517283684268964926503736918,99830338970583479220115814372761386952446511196557060908426484519440231885688
btc-updown-15m-1763119800,1763119800,2025-11,1,39456917320868080808187968458115053821551726335966653966493797382959401002389,1502095107127705280719496919672001640852567443541837109829870599675254507623
btc-updown-15m-1763120700,1763120700,2025-11,1,107107291047738021522691252816611054444185510778798644799728338071097598149793,62806221242943791635340866103758043436448452274841361571507901113770235746152
btc-updown-15m-1763121600,1763121600,2025-11,1,93141121749840136407346675026509123653393877893370083185109054711185565114992,55694383912991505358527196420881954435512929551749659719565796987231823162621
btc-updown-15m-1763122500,1763122500,2025-11,0,86141714492190377585532763297404729298700586089032815251049532768790229085123,34648966495222813388287516332194028074981471379044633939520718902094266700376
btc-updown-15m-1763123400,1763123400,2025-11,1,107775916063200060210619231251203706806247024091283905262328488754717922014721,51736106241424195525252189058980185797813394054445506563749053426871197762150
btc-updown-15m-1763124300,1763124300,2025-11,0,58912981306383553604544573091941873458207342492361225558493616070097783037594,110146994842635263164896158213454554505543469466336636174090437607889242747872
btc-updown-15m-1763125200,1763125200,2025-11,1,63550118722781494253313091245691239027957343077408537617689595388479043097340,75058165914575705416287135243988934726406971806051153670787225185015885814410
btc-updown-15m-1763126100,1763126100,2025-11,0,74460781133732599079992049910112986236491469032218599523000166477762202609907,40131105713330948576183477073135798216252988057784823439623732532574273923907
btc-updown-15m-1763127000,1763127000,2025-11,1,77183206880815964479154365325142012310867341039715593835057277623313782953646,103806417452451828474678482770966045423843339038697738357687656281946695490929
btc-updown-15m-1763127900,1763127900,2025-11,0,6750487965120607959464339063491511045244818475831840700521473221069158210264,71510078654200209696552451414259586721622505761939005527409869677662666075677
btc-updown-15m-1763128800,1763128800,2025-11,0,38780163385004213875569056645618990842991169599793023671437422825784360364430,16212891462553012226640362307787486748281175232857715045358686956601430675384
btc-updown-15m-1763129700,1763129700,2025-11,0,14988680217015867446105544908127866297127599275099262485532035359935596481858,46612986783593542203079556764438698993848074281880343686753953390671785359106
btc-updown-15m-1763130600,1763130600,2025-11,0,19667528166599241084898257669509739823262205558757234762559007763669101565754,3083053260640848939618194671898544945733562482853942817015054901199438709745
btc-updown-15m-1763131500,1763131500,2025-11,0,8157857000093312467845944778596602983760629211239539738029850522663029720010,102244652407970537657602561933895381562274840155359611232833632561938276521571
btc-updown-15m-1763132400,1763132400,2025-11,1,86311228802872289920958163948626948405302813074728292012820418631481886844989,90951382841595992377269328444388589534115936816794028409295339563799788421609
btc-updown-15m-1763133300,1763133300,2025-11,0,80962803388017650035819072704147522096245126250588927074689375734247102208728,27762218742683148843892842112879598909252299777456472965331338777912575628448
btc-updown-15m-1763134200,1763134200,2025-11,0,13638293817093706035492481492391454123552652620677055207780368131552352039860,96223287708772622594515676241785835235058913387547496925219373146168534441271
btc-updown-15m-1763135100,1763135100,2025-11,0,18935292793278097502882602471829857747876169808459809809729272204729117220195,20098485540680120359632935909751453878948437582616566107726714022824989008246
btc-updown-15m-1763136000,1763136000,2025-11,1,66440200470068131062874000330416946958891300113115713723130087330677636802474,36306144890911113587928075535426874760042473647956517162457985621985458323275
btc-updown-15m-1763136900,1763136900,2025-11,0,79495897622097164533949037575530696787058258667274716500467282027229607168344,75750887200044011210439135193712673288926522753302748236311212954785357386799
btc-updown-15m-1763137800,1763137800,2025-11,0,16997357288425839051676332384844484860705584502237793674222138616917489270376,77208186050782524058549953327205413308656783380333398627412285139916603994479
btc-updown-15m-1763138700,1763138700,2025-11,1,1977000563387386300810780569281361364063342777177791857302108416958234956413,31238063600373901625414699869186562482996562952971958770910738029362192548235
btc-updown-15m-1763139600,1763139600,2025-11,1,100284299481530372630919231185271393582671092273690810736346666379536871262240,97368851296321414496915007867586565661531057664728793752674770491653388094949
btc-updown-15m-1763140500,1763140500,2025-11,1,109713295587822532930068988892385096695684887550999545704230915999491293527325,14014143615402582344079178890033698276454368958260589855495500024324328326065
btc-updown-15m-1763141400,1763141400,2025-11,1,76161440748188464733699686715840875505544067177843335959416979399549080694137,36137571838929321057929036793568999974470396762496933840380434664645950467427
